"Magnetizzazione:0","Magnetizzazione:1","Magnetizzazione:2","Heff:0","Heff:1","Heff:2","Hms:0","Hms:1","Hms:2","Hext:0","Hext:1","Hext:2","Hex:0","Hex:1","Hex:2","Cell Type"
-8.17140e+005,-2.68109e+005,8.20462e+002,2.88039e+003,9.45074e+002,-2.89182e+000,-1.47984e+004,4.70099e+002,-1.66863e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.67881e+003,4.74975e+002,1.63971e+002,9
-7.96695e+005,-3.23846e+005,8.04582e+002,2.84266e+003,1.15550e+003,-2.87051e+000,-1.48367e+004,6.15698e+002,-1.58074e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.67934e+003,5.39803e+002,1.55204e+002,9
-7.72730e+005,-3.77476e+005,7.88083e+002,2.84980e+003,1.39212e+003,-2.90613e+000,-1.48253e+004,7.61838e+002,-1.48986e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.67508e+003,6.30280e+002,1.46080e+002,9
-7.45446e+005,-4.28847e+005,7.71269e+002,2.88794e+003,1.66140e+003,-2.98769e+000,-1.47770e+004,9.28209e+002,-1.39575e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.66495e+003,7.33190e+002,1.36587e+002,9
-7.15055e+005,-4.77803e+005,7.54309e+002,2.93466e+003,1.96095e+003,-3.09547e+000,-1.47155e+004,1.11816e+003,-1.29919e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.65015e+003,8.42796e+002,1.26824e+002,9
-6.81768e+005,-5.24206e+005,7.37120e+002,2.97798e+003,2.28975e+003,-3.21947e+000,-1.46599e+004,1.33748e+003,-1.20122e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.63787e+003,9.52274e+002,1.16903e+002,9
-6.45785e+005,-5.67945e+005,7.19514e+002,2.96371e+003,2.60648e+003,-3.30179e+000,-1.46799e+004,1.55302e+003,-1.10285e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.64356e+003,1.05346e+003,1.06983e+002,9
-6.07274e+005,-6.08948e+005,7.01506e+002,2.87324e+003,2.88116e+003,-3.31880e+000,-1.47785e+004,1.71171e+003,-1.00517e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.65172e+003,1.16944e+003,9.71982e+001,9
-5.66396e+005,-6.47144e+005,6.83577e+002,2.71530e+003,3.10241e+003,-3.27679e+000,-1.49268e+004,1.78915e+003,-9.09375e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.64207e+003,1.31326e+003,8.76607e+001,9
-5.23334e+005,-6.82437e+005,6.66441e+002,2.52104e+003,3.28748e+003,-3.21015e+000,-1.50642e+004,1.79501e+003,-8.16616e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.58527e+003,1.49247e+003,7.84514e+001,9
-4.78320e+005,-7.14710e+005,6.50681e+002,2.32936e+003,3.48055e+003,-3.16848e+000,-1.51629e+004,1.80091e+003,-7.27823e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.49226e+003,1.67964e+003,6.96138e+001,9
-4.31621e+005,-7.43844e+005,6.36387e+002,2.13283e+003,3.67566e+003,-3.14442e+000,-1.52606e+004,1.82476e+003,-6.43651e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.39342e+003,1.85089e+003,6.12206e+001,9
-3.83476e+005,-7.69770e+005,6.23216e+002,1.92704e+003,3.86824e+003,-3.13154e+000,-1.53741e+004,1.86209e+003,-5.64529e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.30114e+003,2.00615e+003,5.33214e+001,9
-3.34108e+005,-7.92446e+005,6.10813e+002,1.66991e+003,3.96074e+003,-3.05268e+000,-1.56857e+004,1.85488e+003,-4.90733e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.35560e+003,2.10586e+003,4.60207e+001,9
-2.83595e+005,-8.11895e+005,5.99340e+002,1.35510e+003,3.87947e+003,-2.86360e+000,-1.58216e+004,1.57243e+003,-4.22489e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.17674e+003,2.30704e+003,3.93853e+001,9
-2.32249e+005,-8.28046e+005,5.89315e+002,1.08480e+003,3.86767e+003,-2.75238e+000,-1.59437e+004,1.40157e+003,-3.60230e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.02848e+003,2.46610e+003,3.32706e+001,9
-1.80386e+005,-8.40869e+005,5.80752e+002,8.09572e+002,3.77383e+003,-2.60622e+000,-1.60108e+004,1.15577e+003,-3.04635e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.82034e+003,2.61805e+003,2.78573e+001,9
-1.28273e+005,-8.50380e+005,5.73542e+002,5.55959e+002,3.68570e+003,-2.48565e+000,-1.61071e+004,9.51723e+002,-2.56278e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.66310e+003,2.73398e+003,2.31422e+001,9
-7.62328e+004,-8.56614e+005,5.67520e+002,3.27174e+002,3.67640e+003,-2.43550e+000,-1.64042e+004,8.48661e+002,-2.15310e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.73134e+003,2.82774e+003,1.90955e+001,9
-2.42105e+004,-8.59659e+005,5.62669e+002,1.23506e+002,4.38542e+003,-2.87021e+000,-1.69329e+004,1.40958e+003,-1.81216e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.05643e+003,2.97583e+003,1.52514e+001,9
2.85662e+004,-8.59525e+005,5.58153e+002,-1.94602e+002,5.85534e+003,-3.80216e+000,-1.67033e+004,2.65591e+003,-1.52546e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.50874e+003,3.19942e+003,1.14525e+001,9
8.09854e+004,-8.56178e+005,5.53027e+002,-5.00458e+002,5.29085e+003,-3.41735e+000,-1.60969e+004,2.09099e+003,-1.27567e+001,1.40000e+004,0.00000e+000,0.00000e+000,1.59645e+003,3.19986e+003,9.33934e+000,9
1.32744e+005,-8.49693e+005,5.47508e+002,-8.71564e+002,5.57888e+003,-3.59469e+000,-1.62575e+004,2.34818e+003,-1.05173e+001,1.40000e+004,0.00000e+000,0.00000e+000,1.38592e+003,3.23070e+003,6.92264e+000,9
1.83215e+005,-8.40257e+005,5.41287e+002,-9.58435e+002,4.39556e+003,-2.83147e+000,-1.53479e+004,1.40020e+003,-8.49041e+000,1.40000e+004,0.00000e+000,0.00000e+000,3.89439e+002,2.99536e+003,5.65894e+000,9
2.31613e+005,-8.28224e+005,5.35121e+002,-9.80766e+002,3.50712e+003,-2.26588e+000,-1.60635e+004,3.82364e+002,-6.69944e+000,1.40000e+004,0.00000e+000,0.00000e+000,1.08272e+003,3.12475e+003,4.43356e+000,9
2.78785e+005,-8.13559e+005,5.29477e+002,-1.17099e+003,3.41720e+003,-2.22388e+000,-1.63350e+004,1.51102e+002,-5.18099e+000,1.40000e+004,0.00000e+000,0.00000e+000,1.16401e+003,3.26610e+003,2.95711e+000,9
3.25056e+005,-7.96202e+005,5.24197e+002,-1.39095e+003,3.40704e+003,-2.24303e+000,-1.62402e+004,1.43311e+002,-3.91787e+000,1.40000e+004,0.00000e+000,0.00000e+000,8.49294e+002,3.26373e+003,1.67484e+000,9
3.70103e+005,-7.76288e+005,5.19005e+002,-1.56289e+003,3.27815e+003,-2.19163e+000,-1.62917e+004,-4.11661e+001,-2.86511e+000,1.40000e+004,0.00000e+000,0.00000e+000,7.28853e+002,3.31932e+003,6.73483e-001,9
4.13916e+005,-7.53839e+005,5.13777e+002,-1.60407e+003,2.92140e+003,-1.99102e+000,-1.60199e+004,-3.54046e+002,-1.98343e+000,1.40000e+004,0.00000e+000,0.00000e+000,4.15868e+002,3.27545e+003,-7.59210e-003,9
4.56346e+005,-7.28936e+005,5.08667e+002,-1.63696e+003,2.61477e+003,-1.82461e+000,-1.57648e+004,-5.94632e+002,-1.24065e+000,1.40000e+004,0.00000e+000,0.00000e+000,1.27848e+002,3.20940e+003,-5.83953e-001,9
4.97171e+005,-7.01727e+005,5.03684e+002,-1.62506e+003,2.29367e+003,-1.64633e+000,-1.55061e+004,-8.48264e+002,-6.12388e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.18982e+002,3.14194e+003,-1.03394e+000,9
5.36269e+005,-6.72321e+005,4.98887e+002,-1.58979e+003,1.99311e+003,-1.47895e+000,-1.51759e+004,-1.00816e+003,-8.45564e-002,1.40000e+004,0.00000e+000,0.00000e+000,-4.13848e+002,3.00127e+003,-1.39440e+000,9
5.73435e+005,-6.40915e+005,4.94316e+002,-1.59775e+003,1.78576e+003,-1.37730e+000,-1.49512e+004,-1.07937e+003,3.46778e-001,1.40000e+004,0.00000e+000,0.00000e+000,-6.46583e+002,2.86513e+003,-1.72408e+000,9
6.08561e+005,-6.07662e+005,4.89922e+002,-1.59337e+003,1.59102e+003,-1.28276e+000,-1.47772e+004,-1.17596e+003,6.82577e-001,1.40000e+004,0.00000e+000,0.00000e+000,-8.16139e+002,2.76698e+003,-1.96533e+000,9
6.41631e+005,-5.72633e+005,4.85701e+002,-1.51692e+003,1.35380e+003,-1.14830e+000,-1.45371e+004,-1.31874e+003,9.29984e-001,1.40000e+004,0.00000e+000,0.00000e+000,-9.79864e+002,2.67254e+003,-2.07828e+000,9
6.72614e+005,-5.35902e+005,4.81698e+002,-1.35057e+003,1.07606e+003,-9.67258e-001,-1.42190e+004,-1.50976e+003,1.10407e+000,1.40000e+004,0.00000e+000,0.00000e+000,-1.13152e+003,2.58582e+003,-2.07133e+000,9
7.01471e+005,-4.97533e+005,4.77969e+002,-1.20056e+003,8.51520e+002,-8.18082e-001,-1.38369e+004,-1.51292e+003,1.22232e+000,1.40000e+004,0.00000e+000,0.00000e+000,-1.36364e+003,2.36444e+003,-2.04041e+000,9
7.28070e+005,-4.57726e+005,4.74538e+002,-1.08815e+003,6.84101e+002,-7.09282e-001,-1.35682e+004,-1.52380e+003,1.29933e+000,1.40000e+004,0.00000e+000,0.00000e+000,-1.51994e+003,2.20790e+003,-2.00862e+000,9
7.52357e+005,-4.16604e+005,4.71361e+002,-9.53568e+002,5.28021e+002,-5.97487e-001,-1.32575e+004,-1.45069e+003,1.34379e+000,1.40000e+004,0.00000e+000,0.00000e+000,-1.69612e+003,1.97871e+003,-1.94128e+000,9
7.74257e+005,-3.74335e+005,4.68469e+002,-8.85094e+002,4.27922e+002,-5.35607e-001,-1.30551e+004,-1.34325e+003,1.35770e+000,1.40000e+004,0.00000e+000,0.00000e+000,-1.83004e+003,1.77117e+003,-1.89331e+000,9
7.93714e+005,-3.31086e+005,4.65836e+002,-7.90011e+002,3.29541e+002,-4.63747e-001,-1.28399e+004,-1.22117e+003,1.33855e+000,1.40000e+004,0.00000e+000,0.00000e+000,-1.95012e+003,1.55071e+003,-1.80229e+000,9
8.10700e+005,-2.86992e+005,4.63498e+002,-6.63095e+002,2.34739e+002,-3.79201e-001,-1.26157e+004,-1.08996e+003,1.28097e+000,1.40000e+004,0.00000e+000,0.00000e+000,-2.04743e+003,1.32470e+003,-1.66017e+000,9
8.25179e+005,-2.42240e+005,4.61503e+002,-5.68832e+002,1.66986e+002,-3.18236e-001,-1.24244e+004,-8.33185e+002,1.17821e+000,1.40000e+004,0.00000e+000,0.00000e+000,-2.14445e+003,1.00017e+003,-1.49645e+000,9
8.37107e+005,-1.97106e+005,4.59889e+002,-4.29567e+002,1.01146e+002,-2.36104e-001,-1.22723e+004,-8.00156e+002,1.02400e+000,1.40000e+004,0.00000e+000,0.00000e+000,-2.15731e+003,9.01302e+002,-1.26010e+000,9
8.46519e+005,-1.51677e+005,4.58753e+002,-1.87945e+002,3.36754e+001,-1.01971e-001,-1.20209e+004,-8.63328e+002,8.14601e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.16708e+003,8.97003e+002,-9.16572e-001,9
8.53459e+005,-1.05864e+005,4.58441e+002,-5.56592e+002,6.90404e+001,-2.99103e-001,-1.23833e+004,-1.23910e+003,5.63828e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.17330e+003,1.30814e+003,-8.62932e-001,9
8.57998e+005,-5.86424e+004,4.58588e+002,-1.97202e+003,1.34783e+002,-1.05415e+000,-1.35979e+004,-8.17926e+002,3.31984e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.37416e+003,9.52709e+002,-1.38613e+000,9
8.59932e+005,-1.08265e+004,4.58493e+002,-1.54686e+003,1.94748e+001,-8.24883e-001,-1.31233e+004,1.02859e+002,1.96914e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.42352e+003,-8.33842e+001,-1.02180e+000,9
8.59196e+005,3.71846e+004,4.58421e+002,-1.91828e+003,-8.30202e+001,-1.02364e+000,-1.34740e+004,3.53099e+001,1.91312e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.44425e+003,-1.18330e+002,-1.21495e+000,9
8.55790e+005,8.49934e+004,4.58149e+002,-9.24596e+002,-9.18270e+001,-4.95138e-001,-1.26423e+004,1.20315e+003,3.04790e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.28226e+003,-1.29498e+003,-7.99928e-001,9
8.49868e+005,1.31621e+005,4.58324e+002,8.85991e+001,1.37214e+001,4.76205e-002,-1.17271e+004,1.05874e+003,4.73601e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.18427e+003,-1.04502e+003,-4.25980e-001,9
8.41488e+005,1.77476e+005,4.59443e+002,-1.03277e+002,-2.17819e+001,-5.65541e-002,-1.19206e+004,8.54375e+002,6.21950e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.18265e+003,-8.76157e+002,-6.78504e-001,9
8.30608e+005,2.22914e+005,4.61234e+002,-4.42948e+002,-1.18876e+002,-2.46140e-001,-1.22930e+004,8.72712e+002,7.23935e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.14994e+003,-9.91587e+002,-9.70075e-001,9
8.17216e+005,2.67877e+005,4.63443e+002,-6.95628e+002,-2.28022e+002,-3.94668e-001,-1.26230e+004,1.00185e+003,7.87962e-001,1.40000e+004,0.00000e+000,0.00000e+000,-2.07262e+003,-1.22987e+003,-1.18263e+000,9
8.01338e+005,3.12182e+005,4.65985e+002,-9.15163e+002,-3.56526e+002,-5.32358e-001,-1.29524e+004,1.12447e+003,8.25591e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.96275e+003,-1.48100e+003,-1.35795e+000,9
7.83024e+005,3.55630e+005,4.68817e+002,-1.09853e+003,-4.98924e+002,-6.57905e-001,-1.32444e+004,1.17571e+003,8.44202e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.85409e+003,-1.67463e+003,-1.50211e+000,9
7.62307e+005,3.98104e+005,4.71889e+002,-1.21720e+003,-6.35664e+002,-7.53669e-001,-1.34891e+004,1.23860e+003,8.46928e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.72810e+003,-1.87426e+003,-1.60060e+000,9
7.39214e+005,4.39503e+005,4.75180e+002,-1.30889e+003,-7.78205e+002,-8.41573e-001,-1.37018e+004,1.25944e+003,8.33961e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.60705e+003,-2.03765e+003,-1.67553e+000,9
7.13766e+005,4.79727e+005,4.78625e+002,-1.34004e+003,-9.00647e+002,-8.98777e-001,-1.38833e+004,1.32765e+003,8.03478e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.45670e+003,-2.22830e+003,-1.70226e+000,9
6.85990e+005,5.18669e+005,4.82217e+002,-1.40570e+003,-1.06283e+003,-9.88341e-001,-1.41409e+004,1.37153e+003,7.52226e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.26477e+003,-2.43437e+003,-1.74057e+000,9
6.55988e+005,5.56129e+005,4.85946e+002,-1.49310e+003,-1.26581e+003,-1.10627e+000,-1.44176e+004,1.32858e+003,6.77055e-001,1.40000e+004,0.00000e+000,0.00000e+000,-1.07545e+003,-2.59439e+003,-1.78332e+000,9
6.23845e+005,5.91961e+005,4.89822e+002,-1.55371e+003,-1.47430e+003,-1.22013e+000,-1.46543e+004,1.23879e+003,5.73998e-001,1.40000e+004,0.00000e+000,0.00000e+000,-8.99392e+002,-2.71309e+003,-1.79412e+000,9
5.89624e+005,6.26054e+005,4.93869e+002,-1.62905e+003,-1.72970e+003,-1.36470e+000,-1.49750e+004,1.15004e+003,4.34959e-001,1.40000e+004,0.00000e+000,0.00000e+000,-6.54005e+002,-2.87974e+003,-1.79966e+000,9
5.53437e+005,6.58261e+005,4.98023e+002,-1.64332e+003,-1.95457e+003,-1.47899e+000,-1.51279e+004,9.74156e+002,2.45396e-001,1.40000e+004,0.00000e+000,0.00000e+000,-5.15427e+002,-2.92873e+003,-1.72438e+000,9
5.15289e+005,6.88532e+005,5.02175e+002,-1.60311e+003,-2.14208e+003,-1.56252e+000,-1.53139e+004,9.01322e+002,-1.71460e-002,1.40000e+004,0.00000e+000,0.00000e+000,-2.89252e+002,-3.04340e+003,-1.54537e+000,9
4.75251e+005,7.16754e+005,5.06338e+002,-1.55957e+003,-2.35207e+003,-1.66179e+000,-1.54925e+004,7.76291e+002,-3.83872e-001,1.40000e+004,0.00000e+000,0.00000e+000,-6.70417e+001,-3.12836e+003,-1.27792e+000,9
4.33439e+005,7.42785e+005,5.10528e+002,-1.50221e+003,-2.57435e+003,-1.76960e+000,-1.56741e+004,6.27973e+002,-8.94700e-001,1.40000e+004,0.00000e+000,0.00000e+000,1.71860e+002,-3.20232e+003,-8.74900e-001,9
3.89969e+005,7.66501e+005,5.14836e+002,-1.41900e+003,-2.78911e+003,-1.87357e+000,-1.58180e+004,4.58245e+002,-1.59699e+000,1.40000e+004,0.00000e+000,0.00000e+000,3.98995e+002,-3.24735e+003,-2.76579e-001,9
3.44960e+005,7.87783e+005,5.19364e+002,-1.31853e+003,-3.01112e+003,-1.98536e+000,-1.59480e+004,2.63153e+002,-2.54096e+000,1.40000e+004,0.00000e+000,0.00000e+000,6.29487e+002,-3.27428e+003,5.55600e-001,9
2.98535e+005,8.06521e+005,5.24212e+002,-1.19368e+003,-3.22484e+003,-2.09624e+000,-1.60489e+004,5.88132e+001,-3.77294e+000,1.40000e+004,0.00000e+000,0.00000e+000,8.55195e+002,-3.28365e+003,1.67670e+000,9
2.50816e+005,8.22612e+005,5.29440e+002,-1.04766e+003,-3.43604e+003,-2.21167e+000,-1.61602e+004,-1.48250e+002,-5.32918e+000,1.40000e+004,0.00000e+000,0.00000e+000,1.11256e+003,-3.28779e+003,3.11752e+000,9
2.01963e+005,8.35949e+005,5.35048e+002,-8.71838e+002,-3.60864e+003,-2.30990e+000,-1.61940e+004,-3.50705e+002,-7.23363e+000,1.40000e+004,0.00000e+000,0.00000e+000,1.32217e+003,-3.25793e+003,4.92372e+000,9
1.52107e+005,8.46441e+005,5.41036e+002,-6.88222e+002,-3.82979e+003,-2.44815e+000,-1.62756e+004,-6.07929e+002,-9.50177e+000,1.40000e+004,0.00000e+000,0.00000e+000,1.58739e+003,-3.22186e+003,7.05363e+000,9
1.01458e+005,8.53994e+005,5.47448e+002,-4.70499e+002,-3.96029e+003,-2.53890e+000,-1.61845e+004,-8.09479e+002,-1.21596e+001,1.40000e+004,0.00000e+000,0.00000e+000,1.71401e+003,-3.15081e+003,9.62066e+000,9
5.00826e+004,8.58540e+005,5.54456e+002,-2.38279e+002,-4.08469e+003,-2.63812e+000,-1.62294e+004,-9.95349e+002,-1.52449e+001,1.40000e+004,0.00000e+000,0.00000e+000,1.99109e+003,-3.08934e+003,1.26067e+001,9
-1.79225e+003,8.59998e+005,5.62291e+002,8.71473e+000,-4.18168e+003,-2.73427e+000,-1.61685e+004,-1.18041e+003,-1.88083e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.17723e+003,-3.00128e+003,1.60740e+001,9
-5.39855e+004,8.58304e+005,5.70986e+002,2.66751e+002,-4.24101e+003,-2.82149e+000,-1.60996e+004,-1.34070e+003,-2.29143e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.36637e+003,-2.90031e+003,2.00928e+001,9
-1.06317e+005,8.53403e+005,5.80552e+002,5.29777e+002,-4.25252e+003,-2.89305e+000,-1.60153e+004,-1.46438e+003,-2.76253e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.54510e+003,-2.78814e+003,2.47323e+001,9
-1.58595e+005,8.45250e+005,5.91032e+002,7.97451e+002,-4.25010e+003,-2.97198e+000,-1.59418e+004,-1.59257e+003,-3.29766e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.73924e+003,-2.65753e+003,3.00046e+001,9
-2.10577e+005,8.33821e+005,6.02499e+002,1.06757e+003,-4.22724e+003,-3.05462e+000,-1.58032e+004,-1.70520e+003,-3.89673e+001,1.40000e+004,0.00000e+000,0.00000e+000,2.87076e+003,-2.52203e+003,3.59127e+001,9
-2.62050e+005,8.19103e+005,6.14981e+002,1.34598e+003,-4.20721e+003,-3.15888e+000,-1.57061e+004,-1.84622e+003,-4.55838e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.05212e+003,-2.36099e+003,4.24249e+001,9
-3.12761e+005,8.01112e+005,6.28470e+002,1.60160e+003,-4.10237e+003,-3.21839e+000,-1.54915e+004,-1.86380e+003,-5.28004e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.09315e+003,-2.23857e+003,4.95820e+001,9
-3.62575e+005,7.79833e+005,6.42938e+002,1.83765e+003,-3.95245e+003,-3.25871e+000,-1.54044e+004,-1.87796e+003,-6.05681e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.24204e+003,-2.07449e+003,5.73094e+001,9
-4.11249e+005,7.55297e+005,6.58284e+002,2.05604e+003,-3.77612e+003,-3.29116e+000,-1.52790e+004,-1.85509e+003,-6.88151e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.33506e+003,-1.92102e+003,6.55240e+001,9
-4.58548e+005,7.27553e+005,6.74137e+002,2.24525e+003,-3.56242e+003,-3.30092e+000,-1.51592e+004,-1.79089e+003,-7.74789e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.40440e+003,-1.77153e+003,7.41780e+001,9
-5.04263e+005,6.96648e+005,6.90186e+002,2.39758e+003,-3.31229e+003,-3.28160e+000,-1.50632e+004,-1.68415e+003,-8.65151e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.46073e+003,-1.62814e+003,8.32335e+001,9
-5.48183e+005,6.62642e+005,7.06387e+002,2.51806e+003,-3.04382e+003,-3.24478e+000,-1.50078e+004,-1.57030e+003,-9.58587e+001,1.40000e+004,0.00000e+000,0.00000e+000,3.52581e+003,-1.47352e+003,9.26140e+001,9
-5.90064e+005,6.25638e+005,7.22907e+002,2.59166e+003,-2.74791e+003,-3.17513e+000,-1.49607e+004,-1.40379e+003,-1.05392e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.55240e+003,-1.34412e+003,1.02217e+002,9
-6.29692e+005,5.85737e+005,7.39731e+002,2.67675e+003,-2.48990e+003,-3.14449e+000,-1.49575e+004,-1.34229e+003,-1.14960e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.63423e+003,-1.14761e+003,1.11815e+002,9
-6.66791e+005,5.43129e+005,7.56652e+002,2.73470e+003,-2.22753e+003,-3.10320e+000,-1.48707e+004,-1.16644e+003,-1.24396e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.60537e+003,-1.06109e+003,1.21293e+002,9
-7.01181e+005,4.97940e+005,7.73385e+002,2.76564e+003,-1.96400e+003,-3.05036e+000,-1.48917e+004,-1.08481e+003,-1.33523e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.65736e+003,-8.79194e+002,1.30473e+002,9
-7.32630e+005,4.50392e+005,7.89693e+002,2.81483e+003,-1.73045e+003,-3.03399e+000,-1.48529e+004,-1.00585e+003,-1.42142e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.66771e+003,-7.24602e+002,1.39108e+002,9
-7.60926e+005,4.00737e+005,8.04962e+002,2.88941e+003,-1.52169e+003,-3.05652e+000,-1.47642e+004,-9.28779e+002,-1.50090e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.65361e+003,-5.92912e+002,1.47033e+002,9
-7.85914e+005,3.49197e+005,8.18368e+002,2.86529e+003,-1.27310e+003,-2.98348e+000,-1.47505e+004,-7.46555e+002,-1.57282e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.61575e+003,-5.26549e+002,1.54298e+002,9
-8.07274e+005,2.96492e+005,8.28446e+002,2.52214e+003,-9.26319e+002,-2.58814e+000,-1.50756e+004,-4.92554e+002,-1.62010e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.59773e+003,-4.33765e+002,1.59422e+002,9
-8.25062e+005,2.42637e+005,8.37093e+002,2.65024e+003,-7.79390e+002,-2.68872e+000,-1.49381e+004,-4.45053e+002,-1.66659e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.58835e+003,-3.34338e+002,1.63970e+002,9
-8.39340e+005,1.87371e+005,8.45381e+002,2.48021e+003,-5.53672e+002,-2.49788e+000,-1.51225e+004,-3.90947e+002,-1.72463e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.60273e+003,-1.62725e+002,1.69965e+002,9
-8.49839e+005,1.31808e+005,8.51954e+002,2.22692e+003,-3.45391e+002,-2.23227e+000,-1.53450e+004,-3.57537e+002,-1.76388e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.57192e+003,1.21457e+001,1.74155e+002,9
-8.56488e+005,7.76394e+004,8.50070e+002,2.37302e+003,-2.15111e+002,-2.35503e+000,-1.51159e+004,-1.03500e+002,-1.68846e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.48889e+003,-1.11610e+002,1.66491e+002,9
-8.59682e+005,2.33784e+004,8.49895e+002,2.72130e+003,-7.40038e+001,-2.69010e+000,-1.48025e+004,2.17860e+002,-1.67236e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.52383e+003,-2.91864e+002,1.64546e+002,9
-8.58892e+005,-4.36288e+004,1.13509e+003,3.27881e+003,1.66552e+002,-4.33291e+000,-1.50300e+004,2.83173e+002,-3.70052e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.30876e+003,-1.16621e+002,3.65719e+002,9
-8.53993e+005,-1.01460e+005,1.16236e+003,3.05811e+003,3.63324e+002,-4.16205e+000,-1.53299e+004,1.80929e+001,-3.86048e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.38798e+003,3.45231e+002,3.81886e+002,9
-8.44618e+005,-1.61923e+005,1.13671e+003,2.90033e+003,5.56027e+002,-3.90303e+000,-1.54451e+004,-5.78457e+001,-3.76213e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.34541e+003,6.13872e+002,3.72310e+002,9
-8.30156e+005,-2.24588e+005,1.09589e+003,3.86692e+003,1.04615e+003,-5.10440e+000,-1.43093e+004,-1.20743e+002,-3.58811e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.17620e+003,1.16689e+003,3.53706e+002,9
-8.10990e+005,-2.86172e+005,1.05406e+003,3.79442e+003,1.33893e+003,-4.93136e+000,-1.42329e+004,-1.31411e+002,-3.40924e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.02732e+003,1.47034e+003,3.35993e+002,9
-7.87793e+005,-3.44937e+005,1.01454e+003,3.69087e+003,1.61606e+003,-4.75286e+000,-1.41898e+004,-8.92161e+001,-3.23937e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.88067e+003,1.70527e+003,3.19184e+002,9
-7.60867e+005,-4.00849e+005,9.76748e+002,3.62385e+003,1.90916e+003,-4.65170e+000,-1.40788e+004,-4.71990e+001,-3.07441e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.70266e+003,1.95636e+003,3.02789e+002,9
-7.30570e+005,-4.53725e+005,9.40151e+002,3.54547e+003,2.20194e+003,-4.56223e+000,-1.39846e+004,6.27600e+001,-2.90915e+002,1.40000e+004,0.00000e+000,0.00000e+000,3.53002e+003,2.13918e+003,2.86352e+002,9
